"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_source.label"
"Guinea-Bissau","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2019",6.758,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2019",12.083,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2017",15.732,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2017",15.633,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2017",23.07,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2017",24.817,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2017",8.405,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2017",6.482,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2013",7.334,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2013",2.324,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2013",13.715,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2013",11.814,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2013",10.194,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2013",3.066,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2013",18.959,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2013",17.016,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2013",4.329,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2013",1.537,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2013",8.012,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Monthly Employment and Income Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2013",6.656,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2014",9.645,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2014",16.833,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2014",2.711,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2014",2.432,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2014",9.064,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2014",16.094,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2014",2.408,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2014",1.856,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2014",10.214,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2014",17.558,,"Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2014",3.019,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2014",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2019",8.382,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2019",4.378,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2019",14.811,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2019",11.26,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2019",12.048,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2019",5.459,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2019",20.975,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2019",17.98,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2019",4.498,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2019",3.243,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2019",7.017,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2019",5.105,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2014",7.833,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2014",3.037,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2014",12.591,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2014",12.54,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2014",11.292,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2014",4.144,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2014",18.866,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2014",18.181,,"Repository: ILO-STATISTICS - Micro data processing"
