Tags,Countries,Name,Quality checked,FileNumer,Selected for,ICVAC Category,Data provider,Notes,GenderDisaggregation,ThemeExcel,Source name,Level2,Formats,StatisticalUnit,AgeDisaggregation,DataType,Link,Aggregated indicator for comparative analysis,_autonumber,Count coverage,ID,Provider,Source,Category,Level_2,Country,Aggregation,ISO3,ICVAC code,Notes category,if composite
['2011'],['recA6MMaVV5a6FPai'],Prevalence of sexual violence against women by intimate partners,True,,,['receTPeJztnEKS7cY'],"['recHHUpYm8HqkVonG', 'recH0HyOmEFpPbK87']",,,,['recrdR9DImYr5mBdd'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://armenia.unfpa.org/sites/default/files/pub-pdf/DV_survey_eng.pdf>
",,289,1,'289Prevalence of sexual violence against women by intimate partners',"Statistical Committee Republic of Armenia, UNFPA",Nationwide Survey on Domestic Violence against Women in Armenia,Sexual violence against a child,"AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Armenia,,['ARM'],[3],,
['2011'],['recA6MMaVV5a6FPai'], Respondents’ views on wife’s “obligation” to have sex with her husband even if she does not feel like it,True,,,['receTPeJztnEKS7cY'],"['recHHUpYm8HqkVonG', 'recH0HyOmEFpPbK87']",,,,['recrdR9DImYr5mBdd'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://armenia.unfpa.org/sites/default/files/pub-pdf/DV_survey_eng.pdf>
",,290,1,'290 Respondents’ views on wife’s “obligation” to have sex with her husband even if she does not feel like it',"Statistical Committee Republic of Armenia, UNFPA",Nationwide Survey on Domestic Violence against Women in Armenia,Sexual violence against a child,"AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Armenia,,['ARM'],[3],,
['2011'],['recIk7aBuMBN98eKt'],"Prevalence rate of psychological, physical or sexual violence in the last 12 months",True,,,"['recjRQAFehn9xZ13Y', 'recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY']","['rec3fkLWKpmHYnC3y', 'recq05r9kSAVbjdca']",,,,['reca4AJ5sSjE8z2Vs'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['pdf'],['Rate'],True,['Survey'],"<https://statistica.gov.md/public/files/publicatii_electronice/Violenta/Raport_violen_fem_eng.pdf>
",,291,1,"'291Prevalence rate of psychological, physical or sexual violence in the last 12 months'","Statistica Moldovei, United Nations Moldova",Violence against Women in the Family in the Republic of Moldova,"Psychological violence against a child, Physical violence against a child, Sexual violence against a child","AV - Age of the victim, SV - Sex of the victim",Republic of Moldova,,['MDA'],"[4, 2, 3]",,
['2011'],['recIk7aBuMBN98eKt'],"Prevalence rate of psychological, physical, and sexual violence over a lifetime (committed by husband/partner)",True,,,"['recjRQAFehn9xZ13Y', 'recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY']","['rec3fkLWKpmHYnC3y', 'recq05r9kSAVbjdca']",,,,['reca4AJ5sSjE8z2Vs'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://statistica.gov.md/public/files/publicatii_electronice/Violenta/Raport_violen_fem_eng.pdf>
",,292,1,"'292Prevalence rate of psychological, physical, and sexual violence over a lifetime (committed by husband/partner)'","Statistica Moldovei, United Nations Moldova",Violence against Women in the Family in the Republic of Moldova,"Psychological violence against a child, Physical violence against a child, Sexual violence against a child","AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Republic of Moldova,,['MDA'],"[4, 2, 3]",,
['2011'],['recA6MMaVV5a6FPai'],Lifetime prevalence of physical violence against women by intimate partners,True,,,['recGQUl2pTCQZ3OMc'],"['recHHUpYm8HqkVonG', 'recH0HyOmEFpPbK87']",,,,['recrdR9DImYr5mBdd'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://armenia.unfpa.org/sites/default/files/pub-pdf/DV_survey_eng.pdf>
",,293,1,'293Lifetime prevalence of physical violence against women by intimate partners',"Statistical Committee Republic of Armenia, UNFPA",Nationwide Survey on Domestic Violence against Women in Armenia,Physical violence against a child,"AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Armenia,,['ARM'],[2],,
['2011'],['recA6MMaVV5a6FPai'],Prevalence of controlling behavior by intimate partners,True,,,['recjRQAFehn9xZ13Y'],"['recHHUpYm8HqkVonG', 'recH0HyOmEFpPbK87']",,,,['recrdR9DImYr5mBdd'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://armenia.unfpa.org/sites/default/files/pub-pdf/DV_survey_eng.pdf>
",,295,1,'295Prevalence of controlling behavior by intimate partners',"Statistical Committee Republic of Armenia, UNFPA",Nationwide Survey on Domestic Violence against Women in Armenia,Psychological violence against a child,"AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Armenia,,['ARM'],[4],,
['2011'],['recIk7aBuMBN98eKt'],"Share of women who experienced partner psychological, physical or sexual violence since the age of 15, %",True,,,"['recjRQAFehn9xZ13Y', 'recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY']","['rec3fkLWKpmHYnC3y', 'recq05r9kSAVbjdca']",,,,['reca4AJ5sSjE8z2Vs'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://statistica.gov.md/public/files/publicatii_electronice/Violenta/Raport_violen_fem_eng.pdf>
",,296,1,"'296Share of women who experienced partner psychological, physical or sexual violence since the age of 15, %'","Statistica Moldovei, United Nations Moldova",Violence against Women in the Family in the Republic of Moldova,"Psychological violence against a child, Physical violence against a child, Sexual violence against a child","AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Republic of Moldova,,['MDA'],"[4, 2, 3]",,
['2011'],['recIk7aBuMBN98eKt'],Share of women who experience partner physical violence over lifetime (since the age of 15) and in the last 12 months,True,,,['recGQUl2pTCQZ3OMc'],"['rec3fkLWKpmHYnC3y', 'recq05r9kSAVbjdca']",,,,['reca4AJ5sSjE8z2Vs'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://statistica.gov.md/public/files/publicatii_electronice/Violenta/Raport_violen_fem_eng.pdf>
",,297,1,'297Share of women who experience partner physical violence over lifetime (since the age of 15) and in the last 12 months',"Statistica Moldovei, United Nations Moldova",Violence against Women in the Family in the Republic of Moldova,Physical violence against a child,"AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Republic of Moldova,,['MDA'],[2],,
['2011'],['recIk7aBuMBN98eKt'],"Share of women who experienced partner psychological, physical or sexual violence in the last 12 months, %",True,,,"['recjRQAFehn9xZ13Y', 'recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY']","['rec3fkLWKpmHYnC3y', 'recq05r9kSAVbjdca']",,,,['reca4AJ5sSjE8z2Vs'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://statistica.gov.md/public/files/publicatii_electronice/Violenta/Raport_violen_fem_eng.pdf>
",,298,1,"'298Share of women who experienced partner psychological, physical or sexual violence in the last 12 months, %'","Statistica Moldovei, United Nations Moldova",Violence against Women in the Family in the Republic of Moldova,"Psychological violence against a child, Physical violence against a child, Sexual violence against a child","AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Republic of Moldova,,['MDA'],"[4, 2, 3]",,
['2011'],['recIk7aBuMBN98eKt'],Share of women-victims who experienced partner sexual violence over lifetime (since the age of 15) and in the last 12 month,True,,['Analysis'],['receTPeJztnEKS7cY'],"['rec3fkLWKpmHYnC3y', 'recq05r9kSAVbjdca']",,,,['reca4AJ5sSjE8z2Vs'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://statistica.gov.md/public/files/publicatii_electronice/Violenta/Raport_violen_fem_eng.pdf>
",['recnyOuqMYgjOWEPT'],299,1,'299Share of women-victims who experienced partner sexual violence over lifetime (since the age of 15) and in the last 12 month',"Statistica Moldovei, United Nations Moldova",Violence against Women in the Family in the Republic of Moldova,Sexual violence against a child,"AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Republic of Moldova,31 - DHS - Percentage of women age 15-49 who have ever experienced sexual violence,['MDA'],[3],,
['2011'],['recIk7aBuMBN98eKt'],"Share of women who experienced partner psychological violence by specific forms over lifetime (since the age of 15) and in the last 12 months, % ",True,,,['recjRQAFehn9xZ13Y'],"['rec3fkLWKpmHYnC3y', 'recq05r9kSAVbjdca']",,,,['reca4AJ5sSjE8z2Vs'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"<https://statistica.gov.md/public/files/publicatii_electronice/Violenta/Raport_violen_fem_eng.pdf>
",,300,1,"'300Share of women who experienced partner psychological violence by specific forms over lifetime (since the age of 15) and in the last 12 months, % '","Statistica Moldovei, United Nations Moldova",Violence against Women in the Family in the Republic of Moldova,Psychological violence against a child,"AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Republic of Moldova,,['MDA'],[4],,
['2006'],['recdoeHtHvq9L1RVv'],Percentage of women age 15-49 who have ever experienced physical violence since age 15 and percentage who have experienced physical violence during the 12 months preceding the survey,True,,['Analysis'],['recGQUl2pTCQZ3OMc'],['recnGWiPYS10cdZ1O'],"[ ] Only in VAC folder

",,,['rec9LPCOCbH0ruJM1'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['pdf'],['Rate'],True,['Survey'],"
",['recEIY5O2bTwxqAaY'],302,1,'302Percentage of women age 15-49 who have ever experienced physical violence since age 15 and percentage who have experienced physical violence during the 12 months preceding the survey',Ministry of Health (Azerbaijan),Azerbaijan - Demographic and Health Survey (2011),Physical violence against a child,"AV - Age of the victim, SV - Sex of the victim",Azerbaijan,1 - DHS - Percentage of women age 15-49 who have ever experienced physical violence since age 15 and percentage who have experienced physical violence,['AZE'],[2],,
['2006'],['recdoeHtHvq9L1RVv'],Percentage of women age 15-49 who have ever experienced sexual violence and percentage who have experienced sexual violence in the 12 months preceding the survey,True,,['Analysis'],['receTPeJztnEKS7cY'],['recnGWiPYS10cdZ1O'],"[ ] Only in VAC folder

",,,['rec9LPCOCbH0ruJM1'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['pdf'],['Rate'],True,['Survey'],"
",['recnyOuqMYgjOWEPT'],303,1,'303Percentage of women age 15-49 who have ever experienced sexual violence and percentage who have experienced sexual violence in the 12 months preceding the survey',Ministry of Health (Azerbaijan),Azerbaijan - Demographic and Health Survey (2011),Sexual violence against a child,"AV - Age of the victim, SV - Sex of the victim",Azerbaijan,31 - DHS - Percentage of women age 15-49 who have ever experienced sexual violence,['AZE'],[3],,
['2006'],['recdoeHtHvq9L1RVv'],Percentage of ever-married women age 15-49 whose husbands/partners have ever demonstrated specific types of controlling behaviors,True,,['Analysis'],['recjRQAFehn9xZ13Y'],['recnGWiPYS10cdZ1O'],"[ ] Only in VAC folder

",,,['rec9LPCOCbH0ruJM1'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"
",['recdFcgtW9CXmfO4y'],304,1,'304Percentage of ever-married women age 15-49 whose husbands/partners have ever demonstrated specific types of controlling behaviors',Ministry of Health (Azerbaijan),Azerbaijan - Demographic and Health Survey (2011),Psychological violence against a child,"AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Azerbaijan,34 - DHS - Percentage ever-married women age 15-49 whose husbands/partners have ever demonstrated specific types of controlling behaviors,['AZE'],[4],,
['2006'],['recdoeHtHvq9L1RVv'],"Among women age 15-49 who have ever been pregnant, percentage who have ever experienced physical violence during pregnancy",True,,['Analysis'],['recGQUl2pTCQZ3OMc'],['recnGWiPYS10cdZ1O'],"[ ] Only in VAC folder

",,,['rec9LPCOCbH0ruJM1'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['pdf'],['Rate'],True,['Survey'],"
",['recSspiiqGXfEWEOB'],305,1,"'305Among women age 15-49 who have ever been pregnant, percentage who have ever experienced physical violence during pregnancy'",Ministry of Health (Azerbaijan),Azerbaijan - Demographic and Health Survey (2011),Physical violence against a child,"AV - Age of the victim, SV - Sex of the victim",Azerbaijan,"""3 - DHS - Among women age 15-49 who have ever been pregnant, percentage who have ever experienced physical violence during pregnancy""",['AZE'],[2],,
['2006'],['recdoeHtHvq9L1RVv'],Percentage of women age 15-49 who have ever experienced different forms of violence by current age,True,,['Analysis'],['recRNNpbea1t5UrGc'],['recnGWiPYS10cdZ1O'],"[ ] Only in VAC folder

",,,['rec9LPCOCbH0ruJM1'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['pdf'],['Rate'],True,['Survey'],"
",['recHWJ6lZ9LMci3nq'],306,1,'306Percentage of women age 15-49 who have ever experienced different forms of violence by current age',Ministry of Health (Azerbaijan),Azerbaijan - Demographic and Health Survey (2011),Other acts of violence against a child not elsewhere classified,"AV - Age of the victim, SV - Sex of the victim",Azerbaijan,32 - DHS - Percentage of women age 15-49 who ever experienced different forms of violence,['AZE'],[9],,
['2006'],['recdoeHtHvq9L1RVv'],Percentage of ever-married women who have experienced physical or sexual violence by any husband/partner in the past 12 months,True,,['Analysis'],"['recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY']",['recnGWiPYS10cdZ1O'],"[ ] Only in VAC folder

",,,['rec9LPCOCbH0ruJM1'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['pdf'],['Rate'],True,['Survey'],"
",['rectsjXXJXG8PTGEf'],307,1,'307Percentage of ever-married women who have experienced physical or sexual violence by any husband/partner in the past 12 months',Ministry of Health (Azerbaijan),Azerbaijan - Demographic and Health Survey (2011),"Physical violence against a child, Sexual violence against a child","AV - Age of the victim, SV - Sex of the victim",Azerbaijan,38 - DHS - Percentage of ever-married women who have experiences physical or sexual violence by any/partner in the past 12 months,['AZE'],"[2, 3]",,
['2006'],['recdoeHtHvq9L1RVv'],"Percentage of ever-married women age 15-49 who have ever experienced emotional, physical, or sexual violence committed by their husband/partner",True,,['Analysis'],"['recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY', 'recjRQAFehn9xZ13Y']",['recnGWiPYS10cdZ1O'],"[ ] Only in VAC folder

",,,['rec9LPCOCbH0ruJM1'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['pdf'],['Rate'],True,['Survey'],"
",['recLnABKrszIQWVYr'],308,1,"'308Percentage of ever-married women age 15-49 who have ever experienced emotional, physical, or sexual violence committed by their husband/partner'",Ministry of Health (Azerbaijan),Azerbaijan - Demographic and Health Survey (2011),"Physical violence against a child, Sexual violence against a child, Psychological violence against a child","AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Azerbaijan,"""2 - DHS - Percentage of ever-married women age 15-49 who have ever experienced emotional, physical, or sexual violence committed by their husband/partner""",['AZE'],"[2, 3, 4]",,
['2023'],['recCVQVepXIxpRx5U'],How often have you taken part in bullying another person(s) at school in the past couple of months?,True,,,['recIF03y4u9mmenxy'],['recVHDCtHHtLqrcav'],,,Bullying,['recmix7Q4bXTDyPKG'],['rec4o2Dl46v1kcQ2U'],,['Rate'],,['Survey'],"<https://unicef.sharepoint.com/:w:/r/teams/UKR-CloudShare/_layouts/15/Doc.aspx?sourcedoc=%7BBED35E70-5D98-4A3C-A66C-730400C81AFA%7D&file=Report_HBSC_FIN_01_07_eng.docx&action=default&mobileredirect=true>
",,312,1,'312How often have you taken part in bullying another person(s) at school in the past couple of months?',WHO,Health Behaviour in School-aged Children (HBSC) World Health Organization Collaborative Cross-National Survey,Composite phoenomena,AV - Age of the victim,Ukraine,,['UKR'],[10],,
['2024'],['recCVQVepXIxpRx5U'],"Rape, Art. 152",True,,,['receTPeJztnEKS7cY'],['recjtMW1cF1srD1Xj'],,,crimes against children,,['rec4o2Dl46v1kcQ2U'],,['Cases'],,['Administrative'],"<https://old.gp.gov.ua/ua/file_downloader.html?_m=fslib&_t=fsfile&_c=download&file_id=252860>
",,316,1,"'316Rape, Art. 152'",Prosecutor General's Office of Ukraine,,Sexual violence against a child,AV - Age of the victim,Ukraine,,['UKR'],[3],,
['2023'],['recCVQVepXIxpRx5U'],"Children
  officially recorded as missing (open data on all missing person, with
  possibility to disaggregate by sex, age, time of gone missing, place of gone
  missing, etc), updated daily",True,,,['recRNNpbea1t5UrGc'],['recF7SsmnwBz9ImtX'],,,,,"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",,['Victim'],,['Administrative'],"<https://court.gov.ua/userfiles/media/new_folder_for_uploads/main_site/8_4_2023_2.xls>
",,317,1,"'317Children
  officially recorded as missing (open data on all missing person, with
  possibility to disaggregate by sex, age, time of gone missing, place of gone
  missing, etc), updated daily'",Ministry of internal affairs,,Other acts of violence against a child not elsewhere classified,"AV - Age of the victim, SV - Sex of the victim",Ukraine,,['UKR'],[9],,
['2023'],['recCVQVepXIxpRx5U'],Witnessing bullying  / cyberbullying,True,,,['recjRQAFehn9xZ13Y'],['recVHDCtHHtLqrcav'],,,Bullying,['recmix7Q4bXTDyPKG'],['rec4o2Dl46v1kcQ2U'],,['Rate'],,['Survey'],"<https://unicef.sharepoint.com/:w:/r/teams/UKR-CloudShare/_layouts/15/Doc.aspx?sourcedoc=%7BBED35E70-5D98-4A3C-A66C-730400C81AFA%7D&file=Report_HBSC_FIN_01_07_eng.docx&action=default&mobileredirect=true>
",,320,1,'320Witnessing bullying  / cyberbullying',WHO,Health Behaviour in School-aged Children (HBSC) World Health Organization Collaborative Cross-National Survey,Psychological violence against a child,AV - Age of the victim,Ukraine,,['UKR'],[4],,
